;quest_id;st_answ;id_st;st_ans_calif
7661;PARALLEL_SWITCH_EXPLAIN_Q1;battery is contained in path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj46-l2.qa51;0
7662;PARALLEL_SWITCH_EXPLAIN_Q1;bulb A is connected to switch Z;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj47-l2.qa50;0
7663;PARALLEL_SWITCH_EXPLAIN_Q1;the battery is in a closed path and bulb a is connected to switch z;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj47-l2.qa51;0
7664;PARALLEL_SWITCH_EXPLAIN_Q1;Because bulb a is not in the same path as switch Y;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj48-l2.qa43;1
7665;PARALLEL_SWITCH_EXPLAIN_Q1;Bulb a and switch Y are not in the same path.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj48-l2.qa44;1
7666;PARALLEL_SWITCH_EXPLAIN_Q1;I dont know;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb3-l2.qa46;0
7667;PARALLEL_SWITCH_EXPLAIN_Q1;the circuit path A was on was still closed;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb4-l2.qa42;0
7668;PARALLEL_SWITCH_EXPLAIN_Q1;bulb a was on a closed path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb5-l2.qa42;0
7669;PARALLEL_SWITCH_EXPLAIN_Q1;Because it was still in a closed circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb6-l2.qa42;0
7670;PARALLEL_SWITCH_EXPLAIN_Q1;Closed path between batter and bulb A;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb7-l2.qa42;1
7671;PARALLEL_SWITCH_EXPLAIN_Q1;Bulb A was connected to the battery by a closed circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb9-l2.qa42;0
7672;PARALLEL_SWITCH_EXPLAIN_Q1;because bulb A was still on a closed circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb10-l2.qa42;0
7673;PARALLEL_SWITCH_EXPLAIN_Q1;Bulb A was on because it was in a closed path, as oppossed to bulb B and C which were not because switch Y created a gap and opened the path.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb11-l2.qa42;1
7674;PARALLEL_SWITCH_EXPLAIN_Q1;Because switch y does not affect the circuit that bulb a is on;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb12-l2.qa42;0
7675;PARALLEL_SWITCH_EXPLAIN_Q1;Because it buld A was in a closed path with a battery.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb13-l2.qa42;1
7676;PARALLEL_SWITCH_EXPLAIN_Q1;because it was in a closed path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb15-l2.qa42;0
7677;PARALLEL_SWITCH_EXPLAIN_Q1;bulb A was still in a closed circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb16-l2.qa42;0
7678;PARALLEL_SWITCH_EXPLAIN_Q1;it was connected to both terminals of the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb17-l2.qa42;0
7679;PARALLEL_SWITCH_EXPLAIN_Q1;Because it was in the same circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb18-l2.qa42;0
7680;PARALLEL_SWITCH_EXPLAIN_Q1;because bulb a was in a closed path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb19-l2.qa42;0
7681;PARALLEL_SWITCH_EXPLAIN_Q1;A is connected to the positive terminal.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb20-l2.qa42;0
7682;PARALLEL_SWITCH_EXPLAIN_Q1;I have no idea;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb21-l2.qa42;0
7683;PARALLEL_SWITCH_EXPLAIN_Q1;switch y does not affect bulb A;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb22-l2.qa42;0
7684;PARALLEL_SWITCH_EXPLAIN_Q1;it was copntained ina closed circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb24-l2.qa45;0
7685;PARALLEL_SWITCH_EXPLAIN_Q1;It was in the same circuit as Y.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb25-l2.qa43;0
7686;PARALLEL_SWITCH_EXPLAIN_Q1;Becuase bulb a was a part of a complete circut.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb26-l2.qa42;1
7687;PARALLEL_SWITCH_EXPLAIN_Q1;switch Y did not affect the closed circuit for bulb A;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb27-l2.qa42;0
7688;PARALLEL_SWITCH_EXPLAIN_Q1;Bulb A was on a different path that switch Y;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb28-l2.qa42;1
7689;PARALLEL_SWITCH_EXPLAIN_Q1;because it had a complete circuit with no gaps to the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb29-l2.qa42;0
7690;PARALLEL_SWITCH_EXPLAIN_Q1;bulb a is in a complete circuit with the battery when switch z is closed.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb30-l2.qa42;0
7691;PARALLEL_SWITCH_EXPLAIN_Q1;Because it still caught the current from both terminals;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb32-l2.qa42;0
7692;PARALLEL_SWITCH_EXPLAIN_Q1;Because Bulb A was still receiving positive and negative currents.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb34-l2.qa43;0
7693;PARALLEL_SWITCH_EXPLAIN_Q1;Because bulb A is on a different path than bulbs B and  C;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb35-l2.qa43;0
7694;PARALLEL_SWITCH_EXPLAIN_Q1;beacuse it was still a closed circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb36-l2.qa42;0
7695;PARALLEL_SWITCH_EXPLAIN_Q1;It had its own path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb37-l2.qa42;0
7696;PARALLEL_SWITCH_EXPLAIN_Q1;Because switch Y occurs after Bulb A and does not affect it.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb38-l2.qa42;0
7697;PARALLEL_SWITCH_EXPLAIN_Q1;i dont know.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb39-l2.qa42;0
7698;PARALLEL_SWITCH_EXPLAIN_Q1;Because there was closed paths from the battery to the bulb;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb40-l2.qa42;0
7699;PARALLEL_SWITCH_EXPLAIN_Q1;Because bulb A was not concerned with switch Y and only concerend with switch Z, which was closed to make bulb A on.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb41-l2.qa42;0
7700;PARALLEL_SWITCH_EXPLAIN_Q2;bulb c was contained in an open path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj3-l2.qa46;1
7701;PARALLEL_SWITCH_EXPLAIN_Q2;there was a gap in the gap betweeen the battery and bulb c;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj3-l2.qa47;0
7702;PARALLEL_SWITCH_EXPLAIN_Q2;With switch Z open, bulb C was not contained in a closed path.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj7-l2.qa44;1
7703;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb B is in the path of the opened switch;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj8-l2.qa45;0
7704;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C was in the path of the opened switch;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj8-l2.qa46;1
7705;PARALLEL_SWITCH_EXPLAIN_Q2;because bulb c was in an open path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj10-l2.qa46;1
7706;PARALLEL_SWITCH_EXPLAIN_Q2;bulb c is contained in an open path and not connected to the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj10-l2.qa47;1
7707;PARALLEL_SWITCH_EXPLAIN_Q2;switch z is contained in a closed path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj10-l2.qa48;0
7708;PARALLEL_SWITCH_EXPLAIN_Q2;because there was a gap in the circuit.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj11-l2.qa47;0
7709;PARALLEL_SWITCH_EXPLAIN_Q2;There was a gap;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj12-l2.qa49;1
7710;PARALLEL_SWITCH_EXPLAIN_Q2;there is a gap in the path between switch y and swtich z.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj13-l2.qa50;0
7711;PARALLEL_SWITCH_EXPLAIN_Q2;and it is contained in a closed path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj13-l2.qa51;0
7712;PARALLEL_SWITCH_EXPLAIN_Q2;bulb c is contained in a closed path with switch y.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj13-l2.qa52;0
7713;PARALLEL_SWITCH_EXPLAIN_Q2;i dont know;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj13-l2.qa53;0
7714;PARALLEL_SWITCH_EXPLAIN_Q2;bulb C was not contained in a closed path with the battery.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj14-l2.qa46;1
7715;PARALLEL_SWITCH_EXPLAIN_Q2;because bulb c was contained in an open path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj15-l2.qa52;1
7716;PARALLEL_SWITCH_EXPLAIN_Q2;the aijfkfthgh;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj15-l2.qa53;0
7717;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb c was not in a closed path with a battery.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj18-l2.qa46;1
7718;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C had an open path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj19-l2.qa57;1
7719;PARALLEL_SWITCH_EXPLAIN_Q2;there was no closed path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj22-l2.qa46;1
7720;PARALLEL_SWITCH_EXPLAIN_Q2;l;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj22-l2.qa47;0
7721;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C is not contained in the in the circuit.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj23-l2.qa48;0
7722;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C is not connected to the battery.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj23-l2.qa49;1
7723;PARALLEL_SWITCH_EXPLAIN_Q2;switch Z effects all the bulbs;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj24-l2.qa46;0
7724;PARALLEL_SWITCH_EXPLAIN_Q2;switch z effects bulb C;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj24-l2.qa48;0
7725;PARALLEL_SWITCH_EXPLAIN_Q2;"because switch z is in bulb c""s closed path";SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj27-l2.qa48;1
7726;PARALLEL_SWITCH_EXPLAIN_Q2;it was not in a complete circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj28-l2.qa47;0
7727;PARALLEL_SWITCH_EXPLAIN_Q2;open path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj28-l2.qa48;0
7728;PARALLEL_SWITCH_EXPLAIN_Q2;bulb is still contained in a closed path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj29-l2.qa48;0
7729;PARALLEL_SWITCH_EXPLAIN_Q2;bulb c and switch z are in the same closed path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj29-l2.qa50;0
7730;PARALLEL_SWITCH_EXPLAIN_Q2;Because bulb C is not contained in a closed pathway.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj30-l2.qa52;1
7731;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C is not contained in a closed pathway.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj30-l2.qa53;1
7732;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C and the battery are not contained in a closed pathway;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj30-l2.qa54;1
7733;PARALLEL_SWITCH_EXPLAIN_Q2;The battery is contained by an open pathway;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj30-l2.qa55;1
7734;PARALLEL_SWITCH_EXPLAIN_Q2;because the path was not closed;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj31-l2.qa53;1
7735;PARALLEL_SWITCH_EXPLAIN_Q2;tell answer;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj33-l2.qa53;0
7736;PARALLEL_SWITCH_EXPLAIN_Q2;Switch Z is in the same path as Bulb C;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj34-l2.qa52;1
7737;PARALLEL_SWITCH_EXPLAIN_Q2;Switch Z opens the path for bulb C;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj34-l2.qa53;1
7738;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C was in an open path,;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj35-l2.qa52;1
7739;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C was in an incomplete path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj35-l2.qa53;0
7740;PARALLEL_SWITCH_EXPLAIN_Q2;The open switch was in the path.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj35-l2.qa54;0
7741;PARALLEL_SWITCH_EXPLAIN_Q2;Because switch Y was open and bulb C is not ina closed path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj39-l2.qa57;1
7742;PARALLEL_SWITCH_EXPLAIN_Q2;bulb C is not contained in a close path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj39-l2.qa58;1
7743;PARALLEL_SWITCH_EXPLAIN_Q2;bulb c was separated from the battery.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj40-l2.qa51;0
7744;PARALLEL_SWITCH_EXPLAIN_Q2;bulb c was not connected to the battery.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj40-l2.qa52;0
7745;PARALLEL_SWITCH_EXPLAIN_Q2;bulb c in not contained in a closed path.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj40-l2.qa53;1
7746;PARALLEL_SWITCH_EXPLAIN_Q2;There is not a closed path with the battery and bulb C;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj42-l2.qa49;1
7747;PARALLEL_SWITCH_EXPLAIN_Q2;it was not contained in a closed path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj43-l2.qa45;1
7748;PARALLEL_SWITCH_EXPLAIN_Q2;because bulb C was not still contained in a closed path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj45-l2.qa46;1
7749;PARALLEL_SWITCH_EXPLAIN_Q2;gap in the path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj46-l2.qa52;0
7750;PARALLEL_SWITCH_EXPLAIN_Q2;gap in the path to the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj46-l2.qa53;0
7751;PARALLEL_SWITCH_EXPLAIN_Q2;because bulb C is not connected to switch z;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj47-l2.qa53;0
7752;PARALLEL_SWITCH_EXPLAIN_Q2;because bulb C was separated by a gap from the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj48-l2.qa45;1
7753;PARALLEL_SWITCH_EXPLAIN_Q2;Because Bulb C and switch Z are in the same path, so with switch Z open, a gap was created.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj48-l2.qa46;1
7754;PARALLEL_SWITCH_EXPLAIN_Q2;"Bulb C could not turn on because there was a gap in it""s path";SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj48-l2.qa47;1
7755;PARALLEL_SWITCH_EXPLAIN_Q2;bulb C is on the same path as switch Z;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb1-l2.qa43;1
7756;PARALLEL_SWITCH_EXPLAIN_Q2;There was a gap.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb2-l2.qa44;1
7757;PARALLEL_SWITCH_EXPLAIN_Q2;there was a gap in the circuit that C was on;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb4-l2.qa43;1
7758;PARALLEL_SWITCH_EXPLAIN_Q2;bulb c was not contained in a closed path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb5-l2.qa43;1
7759;PARALLEL_SWITCH_EXPLAIN_Q2;Because it broke the circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb6-l2.qa43;0
7760;PARALLEL_SWITCH_EXPLAIN_Q2;Not contained in a closed path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb7-l2.qa43;0
7761;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C was no longer contained in a closed path with the battery.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb9-l2.qa43;1
7762;PARALLEL_SWITCH_EXPLAIN_Q2;because there is not a closed circuit anymore for bulb c;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb10-l2.qa43;0
7763;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C was off when switch Z was oped because switch Z created a break in the path. The path was no longer closed.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb11-l2.qa43;1
7764;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C had a gap in the path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb12-l2.qa43;1
7765;PARALLEL_SWITCH_EXPLAIN_Q2;It is no longer contained within a closed path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb17-l2.qa43;1
7766;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C is not contained in a closed path with the battery.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb19-l2.qa43;1
7767;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb c had a gap in the path.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb20-l2.qa43;1
7768;PARALLEL_SWITCH_EXPLAIN_Q2;dont know;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb21-l2.qa43;0
7769;PARALLEL_SWITCH_EXPLAIN_Q2;Switch Z made a gap in teh circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb22-l2.qa43;0
7770;PARALLEL_SWITCH_EXPLAIN_Q2;it was in an open circuit;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb24-l2.qa46;0
7771;PARALLEL_SWITCH_EXPLAIN_Q2;It was not in the same circuit.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb25-l2.qa44;0
7772;PARALLEL_SWITCH_EXPLAIN_Q2;Z being open created a gap in the circut.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb26-l2.qa43;0
7773;PARALLEL_SWITCH_EXPLAIN_Q2;switch Z created a gap in the closed circuit required for bulb C;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb27-l2.qa43;0
7774;PARALLEL_SWITCH_EXPLAIN_Q2;"Bulb C wasn""t in a closed path";SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb28-l2.qa43;1
7775;PARALLEL_SWITCH_EXPLAIN_Q2;because Y created gap to the positive battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb29-l2.qa43;0
7776;PARALLEL_SWITCH_EXPLAIN_Q2;there is a gap in the closed circuit seperating bulb c from the negative terminal when switch z was open.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb30-l2.qa43;0
7777;PARALLEL_SWITCH_EXPLAIN_Q2;because for the currents from both terminals of the battery to reach bulb c switch z and y must be closed.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb31-l2.qa43;0
7778;PARALLEL_SWITCH_EXPLAIN_Q2;"Because it didn""t get he negative current.";SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb32-l2.qa43;0
7779;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C was no longer connected to the negative battery terminal.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb34-l2.qa44;0
7780;PARALLEL_SWITCH_EXPLAIN_Q2;becuase bulb C will be taken off the closed path when switch opens;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb35-l2.qa44;1
7781;PARALLEL_SWITCH_EXPLAIN_Q2;it was not a closed path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb36-l2.qa43;0
7782;PARALLEL_SWITCH_EXPLAIN_Q2;The path it was on;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb37-l2.qa43;0
7783;PARALLEL_SWITCH_EXPLAIN_Q2;Because switch Z puts a gap in the circuit.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb38-l2.qa43;0
7784;PARALLEL_SWITCH_EXPLAIN_Q2;because there was a gap in the pathway.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb39-l2.qa43;0
7785;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C did not have a closed path. there was a gap;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb40-l2.qa43;1
7786;PARALLEL_SWITCH_EXPLAIN_Q2;Bulb C was off when switch Z was open because bulb C was directly in an open path.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb41-l2.qa44;1
7787;PARALLEL_SWITCH_EXPLAIN_Q2;bulb C was not contained in a closed path because of the gap created by switch Z.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb42-l2.qa43;1
7788;PARALLEL_SWITCH_EXPLAIN_Q3;if the switch is contained in the path with the bulb, the switch affects the bulb.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj7-l2.qa46;1
7789;PARALLEL_SWITCH_EXPLAIN_Q3;the switch must be contained in a path with the bulb;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj7-l2.qa47;1
7790;PARALLEL_SWITCH_EXPLAIN_Q3;if it is closed, the bulb will be on. If it is open the bulb will be off;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj8-l2.qa48;0
7791;PARALLEL_SWITCH_EXPLAIN_Q3;If the switch is open, the path will be closed;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj8-l2.qa49;0
7792;PARALLEL_SWITCH_EXPLAIN_Q3;idk;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj8-l2.qa50;0
7793;PARALLEL_SWITCH_EXPLAIN_Q3;the path must be closed for a bulb to be on.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj9-l2.qa47;0
7794;PARALLEL_SWITCH_EXPLAIN_Q3;the path must bring the voltage to the bulb.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj9-l2.qa48;0
7795;PARALLEL_SWITCH_EXPLAIN_Q3;the path must be closed.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj9-l2.qa49;0
7796;PARALLEL_SWITCH_EXPLAIN_Q3;the path must be closed with the battery and the bulb;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj10-l2.qa49;0
7797;PARALLEL_SWITCH_EXPLAIN_Q3;the path must contain a battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj10-l2.qa50;0
7798;PARALLEL_SWITCH_EXPLAIN_Q3;a bulb must be contained in a closed path with the battery;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj10-l2.qa51;0
7799;PARALLEL_SWITCH_EXPLAIN_Q3;the bulb has to be conatined in a closed path with the battery.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj11-l2.qa48;0
7800;PARALLEL_SWITCH_EXPLAIN_Q3;A switch affects a bulb only on the same path;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj12-l2.qa50;1
7801;PARALLEL_SWITCH_EXPLAIN_Q3;where the switch is in path determines whether it affects the bulb;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj12-l2.qa51;0
7802;PARALLEL_SWITCH_EXPLAIN_Q3;A bulb is contained in a path with the switch;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj12-l2.qa52;1
7803;PARALLEL_SWITCH_EXPLAIN_Q3;if it is a closed path.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj13-l2.qa54;0
7804;PARALLEL_SWITCH_EXPLAIN_Q3;if the switch is contained within the same path.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj13-l2.qa55;1
7805;PARALLEL_SWITCH_EXPLAIN_Q3;if the switch is contained in a closed path.;SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj13-l2.qa56;0
